"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"c4371","c","Malignant melanoma of right lower limb, including hip","Neoplasms",,10,
"c4372","c","Malignant melanoma of left lower limb, including hip","Neoplasms",18,14,
"c439","c","Malignant melanoma of skin, unspecified","Neoplasms",217,201,190
"c4a9","c","Merkel cell carcinoma, unspecified","Neoplasms",11,,
"c44310","c","Basal cell carcinoma of skin of unspecified parts of face","Neoplasms",12,13,
"c44311","c","Basal cell carcinoma of skin of nose","Neoplasms",,,10
"c44319","c","Basal cell carcinoma of skin of other parts of face","Neoplasms",14,12,13
"c44320","c","Squamous cell carcinoma of skin of unspecified parts of face","Neoplasms",11,15,12
"c44329","c","Squamous cell carcinoma of skin of other parts of face","Neoplasms",32,32,29
"c4440","c","Unspecified malignant neoplasm of skin of scalp and neck","Neoplasms",10,12,13
"c4441","c","Basal cell carcinoma of skin of scalp and neck","Neoplasms",13,,11
"c4442","c","Squamous cell carcinoma of skin of scalp and neck","Neoplasms",47,33,35
"c44519","c","Basal cell carcinoma of skin of other part of trunk","Neoplasms",10,,13
"c44529","c","Squamous cell carcinoma of skin of other part of trunk","Neoplasms",20,,
"c4490","c","Unspecified malignant neoplasm of skin, unspecified","Neoplasms",102,99,63
"c4491","c","Basal cell carcinoma of skin, unspecified","Neoplasms",58,50,37
"c4492","c","Squamous cell carcinoma of skin, unspecified","Neoplasms",31,43,21
"c450","c","Mesothelioma of pleura","Neoplasms",19,15,
"c451","c","Mesothelioma of peritoneum","Neoplasms",16,12,
"c457","c","Mesothelioma of other sites","Neoplasms",14,12,14
"c459","c","Mesothelioma, unspecified","Neoplasms",26,22,18
"c469","c","Kaposi's sarcoma, unspecified","Neoplasms",21,15,12
"c479","c","Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified","Neoplasms",15,19,
"c480","c","Malignant neoplasm of retroperitoneum","Neoplasms",67,65,67
"c481","c","Malignant neoplasm of specified parts of peritoneum","Neoplasms",14,,10
"c482","c","Malignant neoplasm of peritoneum, unspecified","Neoplasms",37,20,19
"c490","c","Malignant neoplasm of connective and soft tissue of head, face and neck","Neoplasms",41,21,24
"c4912","c","Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder","Neoplasms",,10,
"c4921","c","Malignant neoplasm of connective and soft tissue of right lower limb, including hip","Neoplasms",34,38,25
"c4922","c","Malignant neoplasm of connective and soft tissue of left lower limb, including hip","Neoplasms",54,38,36
"c493","c","Malignant neoplasm of connective and soft tissue of thorax","Neoplasms",18,25,31
"c494","c","Malignant neoplasm of connective and soft tissue of abdomen","Neoplasms",18,17,22
"c495","c","Malignant neoplasm of connective and soft tissue of pelvis","Neoplasms",15,26,26
"c496","c","Malignant neoplasm of connective and soft tissue of trunk, unspecified","Neoplasms",13,,
"c499","c","Malignant neoplasm of connective and soft tissue, unspecified","Neoplasms",139,94,101
"c49a0","c","Gastrointestinal stromal tumor, unspecified site","Neoplasms",32,32,20
"c49a2","c","Gastrointestinal stromal tumor of stomach","Neoplasms",55,43,47
"c49a3","c","Gastrointestinal stromal tumor of small intestine","Neoplasms",28,20,21
"c50012","c","Malignant neoplasm of nipple and areola, left female breast","Neoplasms",10,,
"c50111","c","Malignant neoplasm of central portion of right female breast","Neoplasms",15,11,14
"c50112","c","Malignant neoplasm of central portion of left female breast","Neoplasms",15,,10
"c50211","c","Malignant neoplasm of upper-inner quadrant of right female breast","Neoplasms",11,,
"c50212","c","Malignant neoplasm of upper-inner quadrant of left female breast","Neoplasms",17,,
"c50312","c","Malignant neoplasm of lower-inner quadrant of left female breast","Neoplasms",,10,
"c50411","c","Malignant neoplasm of upper-outer quadrant of right female breast","Neoplasms",44,24,31
"c50412","c","Malignant neoplasm of upper-outer quadrant of left female breast","Neoplasms",40,46,29
"c50511","c","Malignant neoplasm of lower-outer quadrant of right female breast","Neoplasms",,13,
"c50512","c","Malignant neoplasm of lower-outer quadrant of left female breast","Neoplasms",12,10,
"c50811","c","Malignant neoplasm of overlapping sites of right female breast","Neoplasms",15,13,
"c50812","c","Malignant neoplasm of overlapping sites of left female breast","Neoplasms",17,16,21
"c50819","c","Malignant neoplasm of overlapping sites of unspecified female breast","Neoplasms",,,11
"c50911","c","Malignant neoplasm of unspecified site of right female breast","Neoplasms",340,292,249
"c50912","c","Malignant neoplasm of unspecified site of left female breast","Neoplasms",380,286,273
"c50919","c","Malignant neoplasm of unspecified site of unspecified female breast","Neoplasms",808,737,718
"c50929","c","Malignant neoplasm of unspecified site of unspecified male breast","Neoplasms",,20,
"c519","c","Malignant neoplasm of vulva, unspecified","Neoplasms",36,38,45
"c52","c","Malignant neoplasm of vagina","Neoplasms",17,23,21
"c530","c","Malignant neoplasm of endocervix","Neoplasms",18,11,12
"c539","c","Malignant neoplasm of cervix uteri, unspecified","Neoplasms",227,203,214
"c541","c","Malignant neoplasm of endometrium","Neoplasms",316,273,244
"c55","c","Malignant neoplasm of uterus, part unspecified","Neoplasms",94,118,98
"c561","c","Malignant neoplasm of right ovary","Neoplasms",93,96,76
"c562","c","Malignant neoplasm of left ovary","Neoplasms",110,97,84
"c569","c","Malignant neoplasm of unspecified ovary","Neoplasms",395,373,381
"c5700","c","Malignant neoplasm of unspecified fallopian tube","Neoplasms",,,17
"c5701","c","Malignant neoplasm of right fallopian tube","Neoplasms",,12,
"c609","c","Malignant neoplasm of penis, unspecified","Neoplasms",10,17,13
"c61","c","Malignant neoplasm of prostate","Neoplasms",1915,1804,1685
"c6212","c","Malignant neoplasm of descended left testis","Neoplasms",10,,
"c6290","c","Malignant neoplasm of unspecified testis, unspecified whether descended or undescended","Neoplasms",57,54,50
"c6291","c","Malignant neoplasm of right testis, unspecified whether descended or undescended","Neoplasms",29,17,27
"c6292","c","Malignant neoplasm of left testis, unspecified whether descended or undescended","Neoplasms",17,13,21
"c641","c","Malignant neoplasm of right kidney, except renal pelvis","Neoplasms",269,262,182
"c642","c","Malignant neoplasm of left kidney, except renal pelvis","Neoplasms",281,226,214
"c649","c","Malignant neoplasm of unspecified kidney, except renal pelvis","Neoplasms",310,271,267
"c651","c","Malignant neoplasm of right renal pelvis","Neoplasms",21,20,18
"c652","c","Malignant neoplasm of left renal pelvis","Neoplasms",12,14,16
"c661","c","Malignant neoplasm of right ureter","Neoplasms",25,24,20
"c662","c","Malignant neoplasm of left ureter","Neoplasms",40,21,24
"c669","c","Malignant neoplasm of unspecified ureter","Neoplasms",,11,12
"c670","c","Malignant neoplasm of trigone of bladder","Neoplasms",,12,
"c671","c","Malignant neoplasm of dome of bladder","Neoplasms",14,11,
"c672","c","Malignant neoplasm of lateral wall of bladder","Neoplasms",21,22,15
"c674","c","Malignant neoplasm of posterior wall of bladder","Neoplasms",16,14,15
"c678","c","Malignant neoplasm of overlapping sites of bladder","Neoplasms",23,27,23
"c679","c","Malignant neoplasm of bladder, unspecified","Neoplasms",773,760,659
"c680","c","Malignant neoplasm of urethra","Neoplasms",19,19,13
"c689","c","Malignant neoplasm of urinary organ, unspecified","Neoplasms",20,20,26
"c6921","c","Malignant neoplasm of right retina","Neoplasms",26,11,
"c6922","c","Malignant neoplasm of left retina","Neoplasms",22,11,
"c710","c","Malignant neoplasm of cerebrum, except lobes and ventricles","Neoplasms",16,22,13
"c711","c","Malignant neoplasm of frontal lobe","Neoplasms",134,130,118
"c712","c","Malignant neoplasm of temporal lobe","Neoplasms",86,85,79
"c713","c","Malignant neoplasm of parietal lobe","Neoplasms",49,50,55
"c714","c","Malignant neoplasm of occipital lobe","Neoplasms",12,13,17
"c715","c","Malignant neoplasm of cerebral ventricle","Neoplasms",16,,
"c716","c","Malignant neoplasm of cerebellum","Neoplasms",50,54,38
"c717","c","Malignant neoplasm of brain stem","Neoplasms",17,21,11
"c718","c","Malignant neoplasm of overlapping sites of brain","Neoplasms",24,20,15
"c719","c","Malignant neoplasm of brain, unspecified","Neoplasms",325,223,284
"c720","c","Malignant neoplasm of spinal cord","Neoplasms",12,14,21
"c73","c","Malignant neoplasm of thyroid gland","Neoplasms",200,202,164
"c7490","c","Malignant neoplasm of unspecified part of unspecified adrenal gland","Neoplasms",39,40,29
"c7491","c","Malignant neoplasm of unspecified part of right adrenal gland","Neoplasms",,,10
"c7492","c","Malignant neoplasm of unspecified part of left adrenal gland","Neoplasms",12,11,22
"c753","c","Malignant neoplasm of pineal gland","Neoplasms",10,,
"c7a012","c","Malignant carcinoid tumor of the ileum","Neoplasms",,10,
"c7a090","c","Malignant carcinoid tumor of the bronchus and lung","Neoplasms",28,16,16
"c7a1","c","Malignant poorly differentiated neuroendocrine tumors","Neoplasms",50,46,63
"c7a8","c","Other malignant neuroendocrine tumors","Neoplasms",127,157,141
"c7b02","c","Secondary carcinoid tumors of liver","Neoplasms",28,25,20
"c7b09","c","Secondary carcinoid tumors of other sites","Neoplasms",15,16,10
"c7b8","c","Other secondary neuroendocrine tumors","Neoplasms",62,98,99
"c760","c","Malignant neoplasm of head, face and neck","Neoplasms",121,106,90
"c761","c","Malignant neoplasm of thorax","Neoplasms",16,13,
"c762","c","Malignant neoplasm of abdomen","Neoplasms",20,20,22
"c763","c","Malignant neoplasm of pelvis","Neoplasms",15,15,15
"c7652","c","Malignant neoplasm of left lower limb","Neoplasms",10,,
"c768","c","Malignant neoplasm of other specified ill-defined sites","Neoplasms",12,,
"c770","c","Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck","Neoplasms",243,247,255
"c771","c","Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes","Neoplasms",288,231,247
"c772","c","Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes","Neoplasms",499,437,450
"c773","c","Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes","Neoplasms",149,116,96
"c774","c","Secondary and unspecified malignant neoplasm of inguinal and lower limb lymph nodes","Neoplasms",63,42,25
"c775","c","Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes","Neoplasms",154,167,136
"c778","c","Secondary and unspecified malignant neoplasm of lymph nodes of multiple regions","Neoplasms",47,56,48
"c779","c","Secondary and unspecified malignant neoplasm of lymph node, unspecified","Neoplasms",424,359,294
"c7800","c","Secondary malignant neoplasm of unspecified lung","Neoplasms",1286,1150,1069
"c7801","c","Secondary malignant neoplasm of right lung","Neoplasms",720,633,618
"c7802","c","Secondary malignant neoplasm of left lung","Neoplasms",644,596,592
"c781","c","Secondary malignant neoplasm of mediastinum","Neoplasms",95,80,82
"c782","c","Secondary malignant neoplasm of pleura","Neoplasms",148,163,141
"c7839","c","Secondary malignant neoplasm of other respiratory organs","Neoplasms",25,32,25
"c784","c","Secondary malignant neoplasm of small intestine","Neoplasms",91,107,101
"c785","c","Secondary malignant neoplasm of large intestine and rectum","Neoplasms",166,181,152
"c786","c","Secondary malignant neoplasm of retroperitoneum and peritoneum","Neoplasms",1064,1012,1036
"c787","c","Secondary malignant neoplasm of liver and intrahepatic bile duct","Neoplasms",2683,2508,2454
"c7889","c","Secondary malignant neoplasm of other digestive organs","Neoplasms",262,232,232
"c7900","c","Secondary malignant neoplasm of unspecified kidney and renal pelvis","Neoplasms",26,36,38
"c7901","c","Secondary malignant neoplasm of right kidney and renal pelvis","Neoplasms",29,28,26
"c7902","c","Secondary malignant neoplasm of left kidney and renal pelvis","Neoplasms",28,35,27
"c7911","c","Secondary malignant neoplasm of bladder","Neoplasms",112,97,92
"c7919","c","Secondary malignant neoplasm of other urinary organs","Neoplasms",43,32,36
"c792","c","Secondary malignant neoplasm of skin","Neoplasms",63,71,59
"c7931","c","Secondary malignant neoplasm of brain","Neoplasms",1369,1219,1179
"c7932","c","Secondary malignant neoplasm of cerebral meninges","Neoplasms",23,28,15
