Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202,Color
s80211d,s,"Abrasion, right knee, subsequent encounter",Injury or poisoning,27,26,34,grey
s80212a,s,"Abrasion, left knee, initial encounter",Injury or poisoning,357,348,383,grey
s80212d,s,"Abrasion, left knee, subsequent encounter",Injury or poisoning,24,26,33,grey
s80811a,s,"Abrasion, right lower leg, initial encounter",Injury or poisoning,138,120,140,grey
s80811d,s,"Abrasion, right lower leg, subsequent encounter",Injury or poisoning,23,20,19,grey
s80812a,s,"Abrasion, left lower leg, initial encounter",Injury or poisoning,140,127,145,grey
s80812d,s,"Abrasion, left lower leg, subsequent encounter",Injury or poisoning,24,22,24,grey
s80861a,s,"Insect bite (nonvenomous), right lower leg, initial encounter",Injury or poisoning,23,,13,grey
s80862a,s,"Insect bite (nonvenomous), left lower leg, initial encounter",Injury or poisoning,19,,16,grey
s81001a,s,"Unspecified open wound, right knee, initial encounter",Injury or poisoning,,16,10,grey
s81002a,s,"Unspecified open wound, left knee, initial encounter",Injury or poisoning,12,11,14,grey
s81801a,s,"Unspecified open wound, right lower leg, initial encounter",Injury or poisoning,90,63,72,grey
s81801d,s,"Unspecified open wound, right lower leg, subsequent encounter",Injury or poisoning,33,29,23,grey
s81802a,s,"Unspecified open wound, left lower leg, initial encounter",Injury or poisoning,88,71,76,grey
s81802d,s,"Unspecified open wound, left lower leg, subsequent encounter",Injury or poisoning,27,33,23,grey
s81811a,s,"Laceration without foreign body, right lower leg, initial encounter",Injury or poisoning,139,94,152,grey
s81811d,s,"Laceration without foreign body, right lower leg, subsequent encounter",Injury or poisoning,24,31,20,grey
s81812a,s,"Laceration without foreign body, left lower leg, initial encounter",Injury or poisoning,146,111,144,grey
s81812d,s,"Laceration without foreign body, left lower leg, subsequent encounter",Injury or poisoning,22,34,23,grey
s82141b,s,"Displaced bicondylar fracture of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,,,15,grey
s82142d,s,"Displaced bicondylar fracture of left tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,46,38,36,grey
s82201b,s,"Unspecified fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,23,34,23,grey
s82201d,s,"Unspecified fracture of shaft of right tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19,19,21,grey
s82202a,s,"Unspecified fracture of shaft of left tibia, initial encounter for closed fracture",Injury or poisoning,50,58,50,grey
s82202b,s,"Unspecified fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,30,31,30,grey
s82202d,s,"Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,21,25,35,grey
s82231a,s,"Displaced oblique fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,,12,13,grey
s82251a,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,34,42,36,grey
s82251b,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,,19,14,grey
s82252a,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for closed fracture",Injury or poisoning,33,35,23,grey
s82252b,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,10,11,16,grey
s82401b,s,"Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,19,28,24,grey
s82401d,s,"Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,29,33,25,grey
s82402a,s,"Unspecified fracture of shaft of left fibula, initial encounter for closed fracture",Injury or poisoning,60,50,64,grey
s82402b,s,"Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,20,23,26,grey
s82402d,s,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,28,30,29,grey
s82431a,s,"Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,11,11,21,grey
s82451a,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,33,43,35,grey
s82451b,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,16,13,18,grey
s82452a,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture",Injury or poisoning,40,42,44,grey
s82452b,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,12,10,10,grey
s82831b,s,"Other fracture of upper and lower end of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,17,19,17,grey
s82832b,s,"Other fracture of upper and lower end of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,15,13,13,grey
s82832d,s,"Other fracture of upper and lower end of left fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,30,27,32,grey
s82872b,s,"Displaced pilon fracture of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,,,18,grey
s83241a,s,"Other tear of medial meniscus, current injury, right knee, initial encounter",Injury or poisoning,10,13,12,grey
s83281a,s,"Other tear of lateral meniscus, current injury, right knee, initial encounter",Injury or poisoning,29,22,22,grey
s90511a,s,"Abrasion, right ankle, initial encounter",Injury or poisoning,26,19,26,grey
s90512a,s,"Abrasion, left ankle, initial encounter",Injury or poisoning,20,23,27,grey
s90811a,s,"Abrasion, right foot, initial encounter",Injury or poisoning,26,25,39,grey
s90812a,s,"Abrasion, left foot, initial encounter",Injury or poisoning,26,16,31,grey
s90821a,s,"Blister (nonthermal), right foot, initial encounter",Injury or poisoning,58,56,72,grey
s90821d,s,"Blister (nonthermal), right foot, subsequent encounter",Injury or poisoning,,,21,grey
s90822a,s,"Blister (nonthermal), left foot, initial encounter",Injury or poisoning,71,63,65,grey
s90822d,s,"Blister (nonthermal), left foot, subsequent encounter",Injury or poisoning,,14,14,grey
s91301a,s,"Unspecified open wound, right foot, initial encounter",Injury or poisoning,48,41,41,grey
s91302a,s,"Unspecified open wound, left foot, initial encounter",Injury or poisoning,53,39,36,grey
s92002d,s,"Unspecified fracture of left calcaneus, subsequent encounter for fracture with routine healing",Injury or poisoning,,,15,grey
s92061a,s,"Displaced intraarticular fracture of right calcaneus, initial encounter for closed fracture",Injury or poisoning,18,10,18,grey
s92062a,s,"Displaced intraarticular fracture of left calcaneus, initial encounter for closed fracture",Injury or poisoning,17,10,12,grey
s92211a,s,"Displaced fracture of cuboid bone of right foot, initial encounter for closed fracture",Injury or poisoning,14,25,15,grey
s92251a,s,"Displaced fracture of navicular [scaphoid] of right foot, initial encounter for closed fracture",Injury or poisoning,15,18,12,grey
s92311a,s,"Displaced fracture of first metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,14,23,20,grey
s92321a,s,"Displaced fracture of second metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,53,39,43,grey
s92321d,s,"Displaced fracture of second metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,10,grey
s92322a,s,"Displaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30,38,34,grey
s92324a,s,"Nondisplaced fracture of second metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,10,,13,grey
s92325a,s,"Nondisplaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,10,,16,grey
s92331a,s,"Displaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,41,38,45,grey
s92331d,s,"Displaced fracture of third metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,12,grey
s92332a,s,"Displaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,31,32,35,grey
s92332d,s,"Displaced fracture of third metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,11,grey
s92334a,s,"Nondisplaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,13,,13,grey
s92335a,s,"Nondisplaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,18,,15,grey
s92341a,s,"Displaced fracture of fourth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,40,28,49,grey
s92341d,s,"Displaced fracture of fourth metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,11,grey
s92342a,s,"Displaced fracture of fourth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30,31,31,grey
s92342d,s,"Displaced fracture of fourth metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,12,,10,grey
s92351a,s,"Displaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,56,38,49,grey
s92351d,s,"Displaced fracture of fifth metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,19,grey
s92352a,s,"Displaced fracture of fifth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,41,37,45,grey
s92352d,s,"Displaced fracture of fifth metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,14,15,10,grey
s92354a,s,"Nondisplaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,19,12,10,grey
s92355a,s,"Nondisplaced fracture of fifth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,,,13,grey
t2020xa,t,"Burn of second degree of head, face, and neck, unspecified site, initial encounter",Injury or poisoning,,12,12,grey
t20211a,t,"Burn of second degree of right ear [any part, except ear drum], initial encounter",Injury or poisoning,,,12,grey
t2022xa,t,"Burn of second degree of lip(s), initial encounter",Injury or poisoning,,,10,grey
t2024xa,t,"Burn of second degree of nose (septum), initial encounter",Injury or poisoning,18,22,16,grey
t2026xa,t,"Burn of second degree of forehead and cheek, initial encounter",Injury or poisoning,25,30,17,grey
t2027xa,t,"Burn of second degree of neck, initial encounter",Injury or poisoning,13,20,23,grey
t2029xa,t,"Burn of second degree of multiple sites of head, face, and neck, initial encounter",Injury or poisoning,,10,12,grey
t2037xa,t,"Burn of third degree of neck, initial encounter",Injury or poisoning,,11,11,grey
t2121xa,t,"Burn of second degree of chest wall, initial encounter",Injury or poisoning,27,33,22,grey
t2122xa,t,"Burn of second degree of abdominal wall, initial encounter",Injury or poisoning,36,34,32,grey
t2123xa,t,"Burn of second degree of upper back, initial encounter",Injury or poisoning,18,19,20,grey
t2124xa,t,"Burn of second degree of lower back, initial encounter",Injury or poisoning,18,26,36,grey
t2125xa,t,"Burn of second degree of buttock, initial encounter",Injury or poisoning,26,20,39,grey
t2131xa,t,"Burn of third degree of chest wall, initial encounter",Injury or poisoning,20,18,21,grey
t2132xa,t,"Burn of third degree of abdominal wall, initial encounter",Injury or poisoning,27,21,26,grey
t2133xa,t,"Burn of third degree of upper back, initial encounter",Injury or poisoning,18,16,23,grey
t2134xa,t,"Burn of third degree of lower back, initial encounter",Injury or poisoning,23,21,27,grey
t2135xa,t,"Burn of third degree of buttock, initial encounter",Injury or poisoning,21,24,45,grey
t22211a,t,"Burn of second degree of right forearm, initial encounter",Injury or poisoning,40,36,41,grey
t22212a,t,"Burn of second degree of left forearm, initial encounter",Injury or poisoning,38,28,35,grey
t22231a,t,"Burn of second degree of right upper arm, initial encounter",Injury or poisoning,26,37,28,grey
t22232a,t,"Burn of second degree of left upper arm, initial encounter",Injury or poisoning,23,30,34,grey
t22311a,t,"Burn of third degree of right forearm, initial encounter",Injury or poisoning,43,22,42,grey
t22312a,t,"Burn of third degree of left forearm, initial encounter",Injury or poisoning,27,26,31,grey
t22331a,t,"Burn of third degree of right upper arm, initial encounter",Injury or poisoning,30,18,33,grey
t22332a,t,"Burn of third degree of left upper arm, initial encounter",Injury or poisoning,25,21,27,grey
t22351a,t,"Burn of third degree of right shoulder, initial encounter",Injury or poisoning,12,,17,grey
t22352a,t,"Burn of third degree of left shoulder, initial encounter",Injury or poisoning,,,15,grey
t23201a,t,"Burn of second degree of right hand, unspecified site, initial encounter",Injury or poisoning,13,10,15,grey
t23202a,t,"Burn of second degree of left hand, unspecified site, initial encounter",Injury or poisoning,14,12,19,grey
t23241a,t,"Burn of second degree of multiple right fingers (nail), including thumb, initial encounter",Injury or poisoning,11,12,13,grey
t23242a,t,"Burn of second degree of multiple left fingers (nail), including thumb, initial encounter",Injury or poisoning,,11,12,grey
t23251a,t,"Burn of second degree of right palm, initial encounter",Injury or poisoning,10,17,20,grey
t23252a,t,"Burn of second degree of left palm, initial encounter",Injury or poisoning,15,15,12,grey
t23261a,t,"Burn of second degree of back of right hand, initial encounter",Injury or poisoning,25,21,18,grey
t23351a,t,"Burn of third degree of right palm, initial encounter",Injury or poisoning,16,11,10,grey
t23352a,t,"Burn of third degree of left palm, initial encounter",Injury or poisoning,12,15,11,grey
t24201a,t,"Burn of second degree of unspecified site of right lower limb, except ankle and foot, initial encounter",Injury or poisoning,,,14,grey
t24202a,t,"Burn of second degree of unspecified site of left lower limb, except ankle and foot, initial encounter",Injury or poisoning,12,,10,grey
t24211a,t,"Burn of second degree of right thigh, initial encounter",Injury or poisoning,29,29,32,grey
t24212a,t,"Burn of second degree of left thigh, initial encounter",Injury or poisoning,25,29,32,grey
t24221a,t,"Burn of second degree of right knee, initial encounter",Injury or poisoning,11,,17,grey
t24222a,t,"Burn of second degree of left knee, initial encounter",Injury or poisoning,16,,13,grey
t24231a,t,"Burn of second degree of right lower leg, initial encounter",Injury or poisoning,20,21,38,grey
t24232a,t,"Burn of second degree of left lower leg, initial encounter",Injury or poisoning,30,15,29,grey
t24311a,t,"Burn of third degree of right thigh, initial encounter",Injury or poisoning,45,28,41,grey
t24312a,t,"Burn of third degree of left thigh, initial encounter",Injury or poisoning,26,28,25,grey
t24321a,t,"Burn of third degree of right knee, initial encounter",Injury or poisoning,,10,14,grey
t24322a,t,"Burn of third degree of left knee, initial encounter",Injury or poisoning,12,12,12,grey
t24331a,t,"Burn of third degree of right lower leg, initial encounter",Injury or poisoning,35,26,51,grey
t24332a,t,"Burn of third degree of left lower leg, initial encounter",Injury or poisoning,27,24,32,grey
t25021a,t,"Burn of unspecified degree of right foot, initial encounter",Injury or poisoning,17,10,22,grey
t25022a,t,"Burn of unspecified degree of left foot, initial encounter",Injury or poisoning,,13,18,grey
t25221a,t,"Burn of second degree of right foot, initial encounter",Injury or poisoning,35,24,50,grey
t25222a,t,"Burn of second degree of left foot, initial encounter",Injury or poisoning,31,29,44,grey
t25311a,t,"Burn of third degree of right ankle, initial encounter",Injury or poisoning,,,13,grey
t25321a,t,"Burn of third degree of right foot, initial encounter",Injury or poisoning,26,22,39,grey
t25322a,t,"Burn of third degree of left foot, initial encounter",Injury or poisoning,28,14,28,grey
t25331a,t,"Burn of third degree of right toe(s) (nail), initial encounter",Injury or poisoning,,10,13,grey
t300,t,"Burn of unspecified body region, unspecified degree",Injury or poisoning,88,61,133,grey
t310,t,Burns involving less than 10% of body surface,Injury or poisoning,314,281,400,grey
t3110,t,Burns involving 10-19% of body surface with 0% to 9% third degree burns,Injury or poisoning,52,40,70,grey
t3111,t,Burns involving 10-19% of body surface with 10-19% third degree burns,Injury or poisoning,32,29,53,grey
t361x5a,t,"Adverse effect of cephalosporins and other beta-lactam antibiotics, initial encounter",Injury or poisoning,275,289,237,grey
t3695xa,t,"Adverse effect of unspecified systemic antibiotic, initial encounter",Injury or poisoning,248,269,243,grey
t380x5a,t,"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",Injury or poisoning,3984,4093,5564,grey
t381x5a,t,"Adverse effect of thyroid hormones and substitutes, initial encounter",Injury or poisoning,23,20,18,grey
t383x6a,t,"Underdosing of insulin and oral hypoglycemic [antidiabetic] drugs, initial encounter",Injury or poisoning,429,359,448,grey
t39016a,t,"Underdosing of aspirin, initial encounter",Injury or poisoning,23,22,11,grey
t402x5a,t,"Adverse effect of other opioids, initial encounter",Injury or poisoning,1593,1371,1468,grey
t43226a,t,"Underdosing of selective serotonin reuptake inhibitors, initial encounter",Injury or poisoning,93,74,70,grey
t43596a,t,"Underdosing of other antipsychotics and neuroleptics, initial encounter",Injury or poisoning,154,220,189,grey
t451x5a,t,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",Injury or poisoning,4180,3781,3844,grey
t45515a,t,"Adverse effect of anticoagulants, initial encounter",Injury or poisoning,1420,1380,1270,grey
t45526a,t,"Underdosing of antithrombotic drugs, initial encounter",Injury or poisoning,28,21,35,grey
t464x5a,t,"Adverse effect of angiotensin-converting-enzyme inhibitors, initial encounter",Injury or poisoning,317,291,242,grey
t508x5a,t,"Adverse effect of diagnostic agents, initial encounter",Injury or poisoning,595,613,580,grey
t59811a,t,"Toxic effect of smoke, accidental (unintentional), initial encounter",Injury or poisoning,15,26,20,grey
t783xxa,t,"Angioneurotic edema, initial encounter",Injury or poisoning,249,210,204,grey
t81718a,t,"Complication of other artery following a procedure, not elsewhere classified, initial encounter",Injury or poisoning,107,86,125,grey
t82867a,t,"Thrombosis due to cardiac prosthetic devices, implants and grafts, initial encounter",Injury or poisoning,111,117,117,grey
t8619,t,Other complication of kidney transplant,Injury or poisoning,739,659,728,grey
t865,t,Complications of stem cell transplant,Injury or poisoning,132,114,98,grey
z006,z,Encounter for examination for normal comparison and control in clinical research program,Other health services,1996,1989,2474,red
z01810,z,Encounter for preprocedural cardiovascular examination,Other health services,70,70,43,red
z01811,z,Encounter for preprocedural respiratory examination,Other health services,29,29,22,red
z051,z,Observation and evaluation of newborn for suspected infectious condition ruled out,Other health services,4623,4328,5305,red
z111,z,Encounter for screening for respiratory tuberculosis,Other health services,498,761,863,red
z114,z,Encounter for screening for human immunodeficiency virus [HIV],Other health services,229,533,1120,red
z13228,z,Encounter for screening for other metabolic disorders,Other health services,1447,1049,1085,red
z20818,z,Contact with and (suspected) exposure to other bacterial communicable diseases,Other health services,697,1117,1643,red
z20828,z,Contact with and (suspected) exposure to other viral communicable diseases,Other health services,69,17474,96083,red
z224,z,Carrier of infections with a predominantly sexual mode of transmission,Other health services,12,12,16,red
z23,z,Encounter for immunization,Other health services,52421,42832,49784,red
z302,z,Encounter for sterilization,Other health services,2143,1828,2032,red
z3483,z,"Encounter for supervision of other normal pregnancy, third trimester",Other health services,5603,4389,5280,red
z3a01,z,Less than 8 weeks gestation of pregnancy,Other health services,117,91,124,red
z3a12,z,12 weeks gestation of pregnancy,Other health services,36,30,33,red
z3a21,z,21 weeks gestation of pregnancy,Other health services,64,73,69,red
z3a35,z,35 weeks gestation of pregnancy,Other health services,881,742,818,red
z3a36,z,36 weeks gestation of pregnancy,Other health services,1679,1452,1608,red
z3a38,z,38 weeks gestation of pregnancy,Other health services,7192,6542,6685,red
z3a39,z,39 weeks gestation of pregnancy,Other health services,15684,14258,14803,red
z3a40,z,40 weeks gestation of pregnancy,Other health services,7133,6347,6814,red
z3a41,z,41 weeks gestation of pregnancy,Other health services,1733,1611,1816,red
z370,z,Single live birth,Other health services,38772,35075,37060,red
z371,z,Single stillbirth,Other health services,294,292,302,red
z372,z,"Twins, both liveborn",Other health services,596,539,556,red
z3800,z,"Single liveborn infant, delivered vaginally",Other health services,28096,25401,26595,red
z3801,z,"Single liveborn infant, delivered by cesarean",Other health services,10652,9620,10457,red
z430,z,Encounter for attention to tracheostomy,Other health services,577,652,708,red
z431,z,Encounter for attention to gastrostomy,Other health services,724,736,777,red
z4781,z,Encounter for orthopedic aftercare following surgical amputation,Other health services,260,253,212,red
z5111,z,Encounter for antineoplastic chemotherapy,Other health services,1324,1225,1084,red
z515,z,Encounter for palliative care,Other health services,10297,11180,13166,red
z560,z,"Unemployment, unspecified",Other health services,5141,5027,5831,red
z590,z,Homelessness,Other health services,11182,11127,11355,red
z609,z,"Problem related to social environment, unspecified",Other health services,907,847,810,red
z62810,z,Personal history of physical and sexual abuse in childhood,Other health services,5353,4978,5198,red
z62811,z,Personal history of psychological abuse in childhood,Other health services,2443,2680,3093,red
z639,z,"Problem related to primary support group, unspecified",Other health services,529,499,464,red
z653,z,Problems related to other legal circumstances,Other health services,1258,1329,1489,red
z66,z,Do not resuscitate,Other health services,22819,24230,26544,red
z6711,z,"Type A blood, Rh negative",Other health services,400,350,399,red
z6741,z,"Type O blood, Rh negative",Other health services,457,470,494,red
z681,z,"Body mass index [BMI] 19.9 or less, adult",Other health services,6585,6029,6599,red
z6841,z,"Body mass index [BMI]40.0-44.9, adult",Other health services,7623,7350,8962,red
z6842,z,"Body mass index [BMI] 45.0-49.9, adult",Other health services,4008,3708,4624,red
z736,z,Limitation of activities due to disability,Other health services,167,134,329,red
z7901,z,Long term (current) use of anticoagulants,Other health services,31115,31513,31335,red
z7902,z,Long term (current) use of antithrombotics/antiplatelets,Other health services,13920,14637,16779,red
z794,z,Long term (current) use of insulin,Other health services,31874,30844,33015,red
z7982,z,Long term (current) use of aspirin,Other health services,52253,50588,53075,red
z7984,z,Long term (current) use of oral hypoglycemic drugs,Other health services,24510,23949,25509,red
z79890,z,Hormone replacement therapy,Other health services,8125,12406,16439,red
z79899,z,Other long term (current) drug therapy,Other health services,76774,88387,100501,red
z8249,z,Family history of ischemic heart disease and other diseases of the circulatory system,Other health services,11335,10578,6950,red
z833,z,Family history of diabetes mellitus,Other health services,8092,7037,5532,red
z8507,z,Personal history of malignant neoplasm of pancreas,Other health services,298,279,318,red
z85118,z,Personal history of other malignant neoplasm of bronchus and lung,Other health services,1502,1608,1425,red
z85528,z,Personal history of other malignant neoplasm of kidney,Other health services,1448,1372,1388,red
z85850,z,Personal history of malignant neoplasm of thyroid,Other health services,902,804,881,red
z86711,z,Personal history of pulmonary embolism,Other health services,7494,6868,6822,red
z86718,z,Personal history of other venous thrombosis and embolism,Other health services,11527,10477,10404,red
z87891,z,Personal history of nicotine dependence,Other health services,66455,62526,62608,red
z885,z,Allergy status to narcotic agent,Other health services,9493,8448,8535,red
z888,z,"Allergy status to other drugs, medicaments and biological substances",Other health services,9522,8882,8547,red
z89511,z,Acquired absence of right leg below knee,Other health services,1129,1092,1159,red
z89512,z,Acquired absence of left leg below knee,Other health services,1168,1065,1087,red
z89611,z,Acquired absence of right leg above knee,Other health services,447,477,424,red
z89612,z,Acquired absence of left leg above knee,Other health services,456,470,436,red
z902,z,Acquired absence of lung [part of],Other health services,892,845,730,red
z90410,z,Acquired total absence of pancreas,Other health services,44,27,33,red
z90411,z,Acquired partial absence of pancreas,Other health services,367,309,364,red
z905,z,Acquired absence of kidney,Other health services,2476,2244,2361,red
z91128,z,Patient's intentional underdosing of medication regimen for other reason,Other health services,707,669,662,red
z91410,z,Personal history of adult physical and sexual abuse,Other health services,1816,1462,1621,red
z91411,z,Personal history of adult psychological abuse,Other health services,769,582,580,red
z915,z,Personal history of self-harm,Other health services,13292,12383,12015,red
z9221,z,Personal history of antineoplastic chemotherapy,Other health services,6210,5635,5316,red
z923,z,Personal history of irradiation,Other health services,6389,5816,5549,red
z930,z,Tracheostomy status,Other health services,1115,1081,1119,red
z931,z,Gastrostomy status,Other health services,2286,2100,1783,red
z950,z,Presence of cardiac pacemaker,Other health services,8735,8320,7787,red
z951,z,Presence of aortocoronary bypass graft,Other health services,12002,11462,10602,red
z955,z,Presence of coronary angioplasty implant and graft,Other health services,15812,14559,14218,red
z95810,z,Presence of automatic (implantable) cardiac defibrillator,Other health services,4890,4461,4268,red
z95811,z,Presence of heart assist device,Other health services,164,164,153,red
z961,z,Presence of intraocular lens,Other health services,366,386,465,red
z96611,z,Presence of right artificial shoulder joint,Other health services,703,662,659,red
z96612,z,Presence of left artificial shoulder joint,Other health services,584,513,580,red
z982,z,Presence of cerebrospinal fluid drainage device,Other health services,1151,1100,1023,red
z9841,z,"Cataract extraction status, right eye",Other health services,322,319,303,red
z9842,z,"Cataract extraction status, left eye",Other health services,331,325,313,red
z9849,z,"Cataract extraction status, unspecified eye",Other health services,312,423,394,red
z9911,z,Dependence on respirator [ventilator] status,Other health services,1512,1712,1797,red
z992,z,Dependence on renal dialysis,Other health services,9768,9692,10254,red
z9981,z,Dependence on supplemental oxygen,Other health services,13081,12713,10545,red
u071,u,COVID-19,Special,,6427,29465,grey
