Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
i4820,i,"Chronic atrial fibrillation, unspecified",Diseases of the circulatory system,3980.0,7713.0,6972.0
i4891,i,Unspecified atrial fibrillation,Diseases of the circulatory system,17549.0,16715.0,16298.0
i4901,i,Ventricular fibrillation,Diseases of the circulatory system,818.0,838.0,897.0
i495,i,Sick sinus syndrome,Diseases of the circulatory system,3114.0,3045.0,3062.0
i5022,i,Chronic systolic (congestive) heart failure,Diseases of the circulatory system,5689.0,5853.0,5879.0
i5023,i,Acute on chronic systolic (congestive) heart failure,Diseases of the circulatory system,6125.0,6771.0,6331.0
i5032,i,Chronic diastolic (congestive) heart failure,Diseases of the circulatory system,5629.0,6075.0,5938.0
i5033,i,Acute on chronic diastolic (congestive) heart failure,Diseases of the circulatory system,5550.0,6091.0,5200.0
i5084,i,End stage heart failure,Diseases of the circulatory system,357.0,303.0,293.0
i509,i,"Heart failure, unspecified",Diseases of the circulatory system,10019.0,9430.0,8974.0
i5189,i,Other ill-defined heart diseases,Diseases of the circulatory system,136.0,142.0,163.0
i609,i,"Nontraumatic subarachnoid hemorrhage, unspecified",Diseases of the circulatory system,416.0,417.0,434.0
i610,i,"Nontraumatic intracerebral hemorrhage in hemisphere, subcortical",Diseases of the circulatory system,173.0,188.0,163.0
i615,i,"Nontraumatic intracerebral hemorrhage, intraventricular",Diseases of the circulatory system,269.0,290.0,302.0
i6201,i,Nontraumatic acute subdural hemorrhage,Diseases of the circulatory system,152.0,162.0,152.0
i6203,i,Nontraumatic chronic subdural hemorrhage,Diseases of the circulatory system,274.0,250.0,261.0
i63513,i,Cerebral infarction due to unspecified occlusion or stenosis of bilateral middle cerebral arteries,Diseases of the circulatory system,20.0,22.0,18.0
i63533,i,Cerebral infarction due to unspecified occlusion or stenosis of bilateral posterior cerebral arteries,Diseases of the circulatory system,10.0,14.0,12.0
i639,i,"Cerebral infarction, unspecified",Diseases of the circulatory system,3011.0,2927.0,2725.0
i680,i,Cerebral amyloid angiopathy,Diseases of the circulatory system,102.0,123.0,131.0
i69018,i,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,,10.0,10.0
i69091,i,Dysphagia following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,22.0,19.0,19.0
i69098,i,Other sequelae following nontraumatic subarachnoid hemorrhage,Diseases of the circulatory system,21.0,18.0,25.0
i69110,i,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,12.0,16.0,18.0
i69111,i,Memory deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,27.0,30.0,23.0
i69112,i,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,21.0,30.0,22.0
i69114,i,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,12.0,16.0,16.0
i69118,i,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,53.0,47.0,56.0
i69119,i,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,66.0,66.0,48.0
i69120,i,Aphasia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,83.0,91.0,91.0
i69122,i,Dysarthria following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,67.0,75.0,92.0
i69151,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,Diseases of the circulatory system,91.0,93.0,87.0
i69154,i,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,Diseases of the circulatory system,92.0,108.0,102.0
i69191,i,Dysphagia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,128.0,140.0,106.0
i69192,i,Facial weakness following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,60.0,59.0,56.0
i69193,i,Ataxia following nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,15.0,31.0,23.0
i69198,i,Other sequelae of nontraumatic intracerebral hemorrhage,Diseases of the circulatory system,98.0,113.0,118.0
i69219,i,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,17.0,20.0,14.0
i69220,i,Aphasia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,22.0,31.0,21.0
i69222,i,Dysarthria following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,,16.0,13.0
i69251,i,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,Diseases of the circulatory system,37.0,40.0,32.0
i69291,i,Dysphagia following other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,19.0,31.0,23.0
i69298,i,Other sequelae of other nontraumatic intracranial hemorrhage,Diseases of the circulatory system,33.0,44.0,33.0
i69310,i,Attention and concentration deficit following cerebral infarction,Diseases of the circulatory system,77.0,73.0,80.0
i69311,i,Memory deficit following cerebral infarction,Diseases of the circulatory system,314.0,285.0,277.0
i69312,i,Visuospatial deficit and spatial neglect following cerebral infarction,Diseases of the circulatory system,123.0,155.0,140.0
i69314,i,Frontal lobe and executive function deficit following cerebral infarction,Diseases of the circulatory system,94.0,70.0,95.0
i69318,i,Other symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,274.0,319.0,375.0
i69319,i,Unspecified symptoms and signs involving cognitive functions following cerebral infarction,Diseases of the circulatory system,463.0,518.0,376.0
i69320,i,Aphasia following cerebral infarction,Diseases of the circulatory system,1212.0,1198.0,1218.0
i69322,i,Dysarthria following cerebral infarction,Diseases of the circulatory system,882.0,840.0,832.0
i69351,i,Hemiplegia and hemiparesis following cerebral infarction affecting right dominant side,Diseases of the circulatory system,2101.0,2070.0,1922.0
i69354,i,Hemiplegia and hemiparesis following cerebral infarction affecting left non-dominant side,Diseases of the circulatory system,2507.0,2505.0,2429.0
i69365,i,"Other paralytic syndrome following cerebral infarction, bilateral",Diseases of the circulatory system,14.0,12.0,19.0
i69391,i,Dysphagia following cerebral infarction,Diseases of the circulatory system,961.0,1039.0,972.0
i69392,i,Facial weakness following cerebral infarction,Diseases of the circulatory system,629.0,600.0,595.0
i69398,i,Other sequelae of cerebral infarction,Diseases of the circulatory system,1153.0,1231.0,1184.0
i69820,i,Aphasia following other cerebrovascular disease,Diseases of the circulatory system,12.0,10.0,
i69822,i,Dysarthria following other cerebrovascular disease,Diseases of the circulatory system,,10.0,
i69851,i,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right dominant side,Diseases of the circulatory system,21.0,19.0,15.0
i69854,i,Hemiplegia and hemiparesis following other cerebrovascular disease affecting left non-dominant side,Diseases of the circulatory system,35.0,28.0,21.0
i69892,i,Facial weakness following other cerebrovascular disease,Diseases of the circulatory system,,12.0,
i69893,i,Ataxia following other cerebrovascular disease,Diseases of the circulatory system,,11.0,
i69898,i,Other sequelae of other cerebrovascular disease,Diseases of the circulatory system,21.0,13.0,19.0
i69922,i,Dysarthria following unspecified cerebrovascular disease,Diseases of the circulatory system,10.0,15.0,
i69991,i,Dysphagia following unspecified cerebrovascular disease,Diseases of the circulatory system,29.0,19.0,
i70233,i,Atherosclerosis of native arteries of right leg with ulceration of ankle,Diseases of the circulatory system,,17.0,16.0
i70235,i,Atherosclerosis of native arteries of right leg with ulceration of other part of foot,Diseases of the circulatory system,63.0,79.0,53.0
i70238,i,Atherosclerosis of native arteries of right leg with ulceration of other part of lower leg,Diseases of the circulatory system,21.0,22.0,
i70244,i,Atherosclerosis of native arteries of left leg with ulceration of heel and midfoot,Diseases of the circulatory system,27.0,25.0,22.0
i70245,i,Atherosclerosis of native arteries of left leg with ulceration of other part of foot,Diseases of the circulatory system,64.0,74.0,74.0
i70248,i,Atherosclerosis of native arteries of left leg with ulceration of other part of lower leg,Diseases of the circulatory system,32.0,24.0,25.0
i724,i,Aneurysm of artery of lower extremity,Diseases of the circulatory system,268.0,232.0,256.0
i7300,i,Raynaud's syndrome without gangrene,Diseases of the circulatory system,477.0,439.0,396.0
i76,i,Septic arterial embolism,Diseases of the circulatory system,211.0,191.0,227.0
i788,i,Other diseases of capillaries,Diseases of the circulatory system,12.0,17.0,17.0
i82411,i,Acute embolism and thrombosis of right femoral vein,Diseases of the circulatory system,699.0,599.0,760.0
i82412,i,Acute embolism and thrombosis of left femoral vein,Diseases of the circulatory system,796.0,699.0,812.0
i82413,i,"Acute embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,197.0,169.0,219.0
i82431,i,Acute embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,603.0,513.0,641.0
i82432,i,Acute embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,708.0,576.0,785.0
i82433,i,"Acute embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,126.0,114.0,188.0
i82441,i,Acute embolism and thrombosis of right tibial vein,Diseases of the circulatory system,277.0,258.0,342.0
i82442,i,Acute embolism and thrombosis of left tibial vein,Diseases of the circulatory system,261.0,247.0,337.0
i82443,i,"Acute embolism and thrombosis of tibial vein, bilateral",Diseases of the circulatory system,56.0,59.0,77.0
i82451,i,Acute embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,104.0,210.0,290.0
i82452,i,Acute embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,139.0,219.0,341.0
i82453,i,"Acute embolism and thrombosis of peroneal vein, bilateral",Diseases of the circulatory system,31.0,65.0,83.0
i82511,i,Chronic embolism and thrombosis of right femoral vein,Diseases of the circulatory system,98.0,102.0,91.0
i82512,i,Chronic embolism and thrombosis of left femoral vein,Diseases of the circulatory system,133.0,122.0,137.0
i82513,i,"Chronic embolism and thrombosis of femoral vein, bilateral",Diseases of the circulatory system,52.0,23.0,36.0
i82531,i,Chronic embolism and thrombosis of right popliteal vein,Diseases of the circulatory system,77.0,59.0,59.0
i82532,i,Chronic embolism and thrombosis of left popliteal vein,Diseases of the circulatory system,81.0,85.0,92.0
i82533,i,"Chronic embolism and thrombosis of popliteal vein, bilateral",Diseases of the circulatory system,31.0,14.0,18.0
i82541,i,Chronic embolism and thrombosis of right tibial vein,Diseases of the circulatory system,17.0,12.0,17.0
i82542,i,Chronic embolism and thrombosis of left tibial vein,Diseases of the circulatory system,14.0,13.0,12.0
i82551,i,Chronic embolism and thrombosis of right peroneal vein,Diseases of the circulatory system,,11.0,
i82552,i,Chronic embolism and thrombosis of left peroneal vein,Diseases of the circulatory system,,11.0,11.0
i82622,i,Acute embolism and thrombosis of deep veins of left upper extremity,Diseases of the circulatory system,303.0,262.0,265.0
i82a11,i,Acute embolism and thrombosis of right axillary vein,Diseases of the circulatory system,101.0,100.0,129.0
i82a12,i,Acute embolism and thrombosis of left axillary vein,Diseases of the circulatory system,96.0,88.0,94.0
i82b11,i,Acute embolism and thrombosis of right subclavian vein,Diseases of the circulatory system,120.0,120.0,141.0
i82b12,i,Acute embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,136.0,149.0,150.0
i82b22,i,Chronic embolism and thrombosis of left subclavian vein,Diseases of the circulatory system,14.0,12.0,20.0
i82c22,i,Chronic embolism and thrombosis of left internal jugular vein,Diseases of the circulatory system,14.0,21.0,21.0
i83009,i,Varicose veins of unspecified lower extremity with ulcer of unspecified site,Diseases of the circulatory system,70.0,62.0,47.0
i83013,i,Varicose veins of right lower extremity with ulcer of ankle,Diseases of the circulatory system,17.0,11.0,15.0
i83018,i,Varicose veins of right lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,67.0,62.0,75.0
i83019,i,Varicose veins of right lower extremity with ulcer of unspecified site,Diseases of the circulatory system,43.0,37.0,34.0
i83023,i,Varicose veins of left lower extremity with ulcer of ankle,Diseases of the circulatory system,13.0,13.0,
i83028,i,Varicose veins of left lower extremity with ulcer other part of lower leg,Diseases of the circulatory system,67.0,67.0,83.0
i83029,i,Varicose veins of left lower extremity with ulcer of unspecified site,Diseases of the circulatory system,41.0,38.0,32.0
i8311,i,Varicose veins of right lower extremity with inflammation,Diseases of the circulatory system,34.0,25.0,32.0
i8312,i,Varicose veins of left lower extremity with inflammation,Diseases of the circulatory system,33.0,29.0,32.0
i83218,i,Varicose veins of right lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,36.0,29.0,27.0
i83228,i,Varicose veins of left lower extremity with both ulcer of other part of lower extremity and inflammation,Diseases of the circulatory system,37.0,33.0,34.0
i83892,i,Varicose veins of left lower extremity with other complications,Diseases of the circulatory system,14.0,12.0,
i8510,i,Secondary esophageal varices without bleeding,Diseases of the circulatory system,1047.0,1029.0,1314.0
i8511,i,Secondary esophageal varices with bleeding,Diseases of the circulatory system,467.0,505.0,604.0
i864,i,Gastric varices,Diseases of the circulatory system,249.0,257.0,294.0
i96,i,"Gangrene, not elsewhere classified",Diseases of the circulatory system,1155.0,1069.0,1251.0
i97130,i,Postprocedural heart failure following cardiac surgery,Diseases of the circulatory system,13.0,13.0,21.0
i9788,i,"Other intraoperative complications of the circulatory system, not elsewhere classified",Diseases of the circulatory system,78.0,57.0,61.0
j1289,j,Other viral pneumonia,Diseases of the respiratory system,118.0,6736.0,28037.0
j13,j,Pneumonia due to Streptococcus pneumoniae,Diseases of the respiratory system,275.0,508.0,264.0
j189,j,"Pneumonia, unspecified organism",Diseases of the respiratory system,14249.0,20429.0,16609.0
j206,j,Acute bronchitis due to rhinovirus,Diseases of the respiratory system,211.0,211.0,25.0
j218,j,Acute bronchiolitis due to other specified organisms,Diseases of the respiratory system,266.0,364.0,75.0
j312,j,Chronic pharyngitis,Diseases of the respiratory system,10.0,10.0,
j338,j,Other polyp of sinus,Diseases of the respiratory system,19.0,37.0,22.0
j342,j,Deviated nasal septum,Diseases of the respiratory system,214.0,161.0,161.0
j390,j,Retropharyngeal and parapharyngeal abscess,Diseases of the respiratory system,97.0,89.0,81.0
j440,j,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,Diseases of the respiratory system,6380.0,8940.0,7056.0
j441,j,Chronic obstructive pulmonary disease with (acute) exacerbation,Diseases of the respiratory system,9901.0,11824.0,7968.0
j449,j,"Chronic obstructive pulmonary disease, unspecified",Diseases of the respiratory system,21560.0,19397.0,18857.0
j470,j,Bronchiectasis with acute lower respiratory infection,Diseases of the respiratory system,474.0,542.0,396.0
j471,j,Bronchiectasis with (acute) exacerbation,Diseases of the respiratory system,171.0,164.0,102.0
j690,j,Pneumonitis due to inhalation of food and vomit,Diseases of the respiratory system,7662.0,7674.0,7760.0
